Id,SalePrice
2735,122750.5681721656
2736,135883.54041608147
2737,117699.60412091506
2738,136819.2188133492
2739,160204.20398660717
2740,135361.97639883624
2741,132232.95540775947
2742,154676.07787403677
2743,143725.6141311695
2744,163218.14389271493
2745,153247.74030639345
2746,121727.0050112542
2747,134405.0756892906
2748,121388.29058247225
2749,129901.26904620037
2750,125680.91719527268
2751,125707.08838628331
2752,215301.81790604652
2753,155325.80544314708
2754,253131.44853232297
2755,133363.35458824126
2756,98058.66921176208
2757,77564.46379263747
2758,91878.53509394093
2759,156073.18936938068
2760,115973.96359266517
2761,132253.18930973075
2762,134277.31670536095
2763,214493.23389491122
2764,150233.1154513238
2765,307274.12435478764
2766,129517.10311462604
2767,76718.19066625228
2768,114116.71222577116
2769,120093.73328339918
2770,157670.01820847852
2771,111082.26873738767
2772,106066.97424888823
2773,152123.6660755326
2774,131994.8424002187
2775,120248.70139255757
2776,134501.8706009864
2777,141049.84382942447
2778,130853.07856645675
2779,105410.29496548878
2780,104512.5002072546
2781,101366.35596536205
2782,95331.44752604184
2783,89282.49817978045
2784,122003.32842449131
2785,130292.25712573486
2786,71748.73679056484
2787,128125.31479746333
2788,72557.548090994
2789,166353.16827861802
2790,99021.56443114433
2791,103184.90167701809
2792,66533.50098861313
2793,153346.8638266634
2794,86704.84798437067
2795,116481.61138246466
2796,91608.65376172992
2797,204439.6920600667
2798,110330.85351590137
2799,113082.46110402298
2800,73795.88760111277
2801,117582.54291615136
2802,123762.59011889968
2803,161623.88744762077
2804,126008.0074053979
2805,107083.07160819921
2806,81283.630041868
2807,159949.42676868165
2808,143909.75556866123
2809,125178.60391858043
2810,127663.77116242882
2811,160641.9716705783
2812,170853.80641893714
2813,159512.61267063205
2814,162143.4072788492
2815,101147.58704584422
2816,245927.5160490893
2817,152029.00858048198
2818,129656.22384332077
2819,172622.41373802145
2820,130904.340213853
2821,114982.69227917228
2822,195359.71035430042
2823,342361.190701378
2824,171936.02060551083
2825,145553.76907351078
2826,129874.93587005715
2827,134849.13456601044
2828,215968.85509155976
2829,242371.9897500313
2830,238600.20578027022
2831,185221.39873664267
2832,257276.0327704522
2833,278662.43209144345
2834,219024.22689270758
2835,214120.21610878452
2836,183518.09865913563
2837,170318.86809594496
2838,145145.02126447877
2839,171966.67486925182
2840,194170.82256955976
2841,195649.737702788
2842,226240.91877421073
2843,147804.29107090086
2844,171424.4294503894
2845,128132.14087076098
2846,198918.74197714883
2847,197744.72243267143
2848,218338.8606124673
2849,196033.27225542656
2850,282379.6558202993
2851,222590.5365264339
2852,231640.73139924477
2853,230986.68370910222
2854,141112.61818082613
2855,205747.8255116666
2856,203378.8750814319
2857,185508.52985209596
2858,213478.68327565043
2859,113580.00482413184
2860,119655.19479644317
2861,127420.80378351423
2862,205504.52048328932
2863,128715.34165415764
2864,234348.6776061677
2865,148613.38483766333
2866,172619.13439828955
2867,97088.26795043855
2868,108935.04345191047
2869,110773.41806382024
2870,126447.9064521724
2871,89599.16490662024
2872,58045.564222026966
2873,100401.26997518803
2874,124456.38709494198
2875,125906.2618629878
2876,177684.24743091303
2877,130983.78280800437
2878,159385.61151305816
2879,127521.30558544985
2880,99314.20604219625
2881,136158.9253494057
2882,147562.31033712096
2883,167829.49230633824
2884,191494.31712430055
2885,153636.2765798335
2886,218725.1481863224
2887,109346.36781576546
2888,132617.64435780834
2889,68830.41529872628
2890,84571.7510885675
2891,130950.64482604788
2892,68706.12569347759
2893,97550.39281285214
2894,66365.84886333863
2895,283110.783888044
2896,251310.71041339784
2897,200979.1351386302
2898,166253.7616658969
2899,204869.13921691375
2900,157746.04855378435
2901,209361.88229821558
2902,181571.34201671163
2903,342538.5287592829
2904,347118.42736073676
2905,77486.03728968241
2906,214093.43682881398
2907,120313.34582911353
2908,127024.81178121157
2909,159388.96324347114
2910,85967.1871341972
2911,92269.10777178702
2912,144126.1795355176
2913,97626.69248289971
2914,87471.39873891728
2915,97120.457956585
2916,98661.53007414259
2917,184435.36303919257
2918,109901.8264654821
2919,240479.31996392453
